invoice_id|invoice_no|customer_id|issue_date|due_date|status|total_amount
1907|INV-2025-01907|22|2025-05-24|2025-07-08|Paid|5747.01
1908|INV-2025-01908|80|2025-03-13|2025-04-12|Paid|16803.44
1909|INV-2026-01909|22|2026-06-10|2026-07-25|Paid|3077.59
1910|INV-2026-01910|17|2026-07-13|2026-08-12|Paid|14824.64
1911|INV-2026-01911|6|2026-01-06|2026-04-06|Overdue|14847.21
1912|INV-2026-01912|8|2026-07-28|2026-08-27|Paid|3645.41
1913|INV-2025-01913|26|2025-12-19|2026-02-02|Overdue|11415.21
1914|INV-2025-01914|54|2025-07-22|2025-10-20|Paid|4338.15
1915|INV-2025-01915|7|2025-02-17|2025-04-03|Paid|5547.27
1916|INV-2026-01916|59|2026-08-03|2026-08-17|Paid|3412.18
1917|INV-2025-01917|10|2025-08-06|2025-10-05|Paid|10652.31
1918|INV-2025-01918|18|2025-10-15|2025-12-14|Overdue|7436.22
1919|INV-2026-01919|46|2026-04-02|2026-05-17|Paid|7485.03
1920|INV-2025-01920|48|2025-01-06|2025-02-05|Paid|4064.38
1921|INV-2025-01921|54|2025-10-14|2026-01-12|Paid|11410.91
1922|INV-2026-01922|63|2026-08-01|2026-09-15|Paid|5900.15
1923|INV-2025-01923|10|2025-12-28|2026-02-26|Paid|20463.34
1924|INV-2025-01924|39|2025-12-15|2026-01-29|Overdue|5176.94
1925|INV-2025-01925|18|2025-05-27|2025-07-26|Paid|3839.91
1926|INV-2026-01926|42|2026-06-05|2026-08-04|Paid|6727.00
1927|INV-2025-01927|42|2025-03-13|2025-05-12|Overdue|4433.94
1928|INV-2026-01928|61|2026-02-20|2026-03-22|Paid|21376.03
1929|INV-2026-01929|74|2026-09-17|2026-12-16|Paid|21610.30
1930|INV-2026-01930|50|2026-07-27|2026-09-10|Paid|18478.78
1931|INV-2026-01931|33|2026-06-08|2026-08-07|Paid|11680.76
1932|INV-2026-01932|78|2026-09-21|2026-11-05|Paid|22891.06
1933|INV-2025-01933|5|2025-12-12|2025-12-26|Paid|22407.61
1934|INV-2026-01934|44|2026-04-02|2026-05-02|Paid|9113.38
1935|INV-2025-01935|34|2025-04-23|2025-06-07|Paid|11685.18
1936|INV-2026-01936|36|2026-07-07|2026-07-21|Paid|20221.81
1937|INV-2025-01937|67|2025-05-28|2025-07-27|Paid|3760.99
1938|INV-2026-01938|52|2026-05-25|2026-06-08|Paid|13095.19
1939|INV-2025-01939|58|2025-10-18|2025-11-17|Paid|8464.71
1940|INV-2025-01940|24|2025-07-10|2025-10-08|Overdue|19025.61
1941|INV-2025-01941|37|2025-01-23|2025-02-22|Paid|13354.10
1942|INV-2026-01942|63|2026-03-11|2026-04-25|Paid|17333.42
1943|INV-2026-01943|66|2026-09-15|2026-10-15|Paid|22215.40
1944|INV-2026-01944|25|2026-06-02|2026-07-17|Paid|2891.23
1945|INV-2026-01945|36|2026-04-20|2026-05-04|Paid|6448.23
1946|INV-2026-01946|34|2026-07-20|2026-09-03|Paid|17052.98
1947|INV-2026-01947|74|2026-05-17|2026-08-15|Paid|9366.87
1948|INV-2025-01948|62|2025-06-22|2025-09-20|Paid|22004.04
1949|INV-2025-01949|69|2025-03-12|2025-03-26|Overdue|4857.18
1950|INV-2026-01950|19|2026-05-09|2026-06-08|Overdue|23514.10
1951|INV-2026-01951|78|2026-09-29|2026-11-13|Open|9322.86
1952|INV-2025-01952|67|2025-05-26|2025-07-25|Overdue|10889.52
1953|INV-2026-01953|2|2026-04-12|2026-06-11|Paid|1575.06
1954|INV-2025-01954|37|2025-06-30|2025-07-30|Paid|16295.00
1955|INV-2025-01955|44|2025-07-12|2025-08-11|Paid|13229.36
1956|INV-2025-01956|76|2025-03-25|2025-05-09|Overdue|15480.55
1957|INV-2025-01957|45|2025-09-22|2025-12-21|Paid|7733.10
1958|INV-2026-01958|74|2026-08-20|2026-11-18|Paid|19302.91
1959|INV-2026-01959|17|2026-06-17|2026-07-17|Paid|473.44
1960|INV-2025-01960|48|2025-05-03|2025-06-02|Paid|11174.30
1961|INV-2026-01961|56|2026-07-21|2026-09-04|Paid|5021.58
1962|INV-2025-01962|25|2025-01-21|2025-03-07|Overdue|23687.04
1963|INV-2026-01963|43|2026-07-26|2026-09-24|Paid|2341.47
1964|INV-2026-01964|9|2026-06-25|2026-07-25|Paid|10878.37
1965|INV-2026-01965|25|2026-04-15|2026-05-30|Overdue|20477.80
1966|INV-2025-01966|17|2025-05-07|2025-06-06|Paid|9423.53
1967|INV-2025-01967|42|2025-12-23|2026-02-21|Overdue|1482.35
1968|INV-2025-01968|5|2025-07-14|2025-07-28|Paid|5900.33
1969|INV-2026-01969|12|2026-01-11|2026-02-10|Paid|14550.60
1970|INV-2025-01970|57|2025-03-27|2025-05-11|Overdue|6464.58
1971|INV-2026-01971|31|2026-07-26|2026-08-25|Paid|4563.51
1972|INV-2025-01972|17|2025-07-22|2025-08-21|Paid|748.64
1973|INV-2026-01973|12|2026-01-06|2026-02-05|Overdue|7943.88
1974|INV-2025-01974|44|2025-07-15|2025-08-14|Paid|22016.70
1975|INV-2026-01975|40|2026-09-24|2026-11-08|Open|655.35
1976|INV-2025-01976|12|2025-06-12|2025-07-12|Overdue|3882.90
1977|INV-2025-01977|33|2025-10-11|2025-12-10|Paid|9774.23
1978|INV-2025-01978|44|2025-10-30|2025-11-29|Paid|33079.39
1979|INV-2025-01979|54|2025-12-08|2026-03-08|Paid|13806.49
1980|INV-2025-01980|7|2025-11-17|2026-01-01|Overdue|2450.84
1981|INV-2026-01981|10|2026-07-09|2026-09-07|Paid|1776.50
1982|INV-2025-01982|7|2025-03-19|2025-05-03|Paid|14870.59
1983|INV-2026-01983|12|2026-04-14|2026-05-14|Paid|15171.84
1984|INV-2026-01984|78|2026-01-07|2026-02-21|Paid|16027.19
1985|INV-2025-01985|8|2025-07-03|2025-08-02|Paid|14550.80
1986|INV-2025-01986|70|2025-03-11|2025-03-25|Paid|21086.92
1987|INV-2025-01987|58|2025-04-26|2025-05-26|Paid|450.92
1988|INV-2026-01988|62|2026-04-24|2026-07-23|Paid|11727.88
1989|INV-2026-01989|72|2026-04-29|2026-05-29|Paid|31124.56
1990|INV-2025-01990|77|2025-08-03|2025-10-02|Paid|12668.66
1991|INV-2025-01991|55|2025-12-27|2026-02-10|Overdue|10473.19
1992|INV-2026-01992|42|2026-07-20|2026-09-18|Overdue|10546.93
1993|INV-2026-01993|48|2026-03-23|2026-04-22|Paid|7810.70
1994|INV-2025-01994|15|2025-10-24|2025-11-23|Paid|7373.36
1995|INV-2025-01995|56|2025-03-17|2025-05-01|Paid|26176.53
1996|INV-2026-01996|43|2026-06-09|2026-08-08|Paid|5693.79
1997|INV-2025-01997|77|2025-04-27|2025-06-26|Paid|7507.05
1998|INV-2026-01998|63|2026-03-17|2026-05-01|Paid|2016.84
1999|INV-2026-01999|66|2026-08-28|2026-09-27|Paid|36324.83
2000|INV-2026-02000|67|2026-09-27|2026-11-26|Open|6598.55
