shipment_id|tracking_no|carrier_id|origin_depot_id|booked_date|delivered_date|status|dest_country|dest_city|weight_kg|shipping_cost|service_level|pallets|transit_days
1174|TRK-2026-001174|3|12|2026-03-22|2026-03-27|Delivered|Poland|Krakow|718.84|48.19|Standard|2|5
1175|TRK-2026-001175|4|3|2026-01-15|2026-01-21|Delivered|Netherlands|Amsterdam|261.58|28.99|Standard|1|6
1176|TRK-2025-001176|1|14|2025-12-10|2025-12-19|Delivered|Netherlands|Amsterdam|577.25|36.91|Economy|3|9
1177|TRK-2025-001177|3|13|2025-02-03|2025-02-10|Delivered|Germany|Cologne|606.96|43.49|Standard|3|7
1178|TRK-2026-001178|3|17|2026-05-02|2026-05-06|Delivered|Poland|Gdansk|10218.81|447.19|Standard|26|4
1179|TRK-2025-001179|3|13|2025-04-07|2025-04-13|Delivered|Spain|Valencia|1178.19|56.60|Economy|3|6
1180|TRK-2026-001180|4|16|2026-08-23|2026-08-27|Delivered|Italy|Milan|848.94|53.66|Standard|4|4
1181|TRK-2026-001181|6|15|2026-01-11|2026-02-08|Delivered|Belgium|Brussels|223.63|21.58|Standard|1|28
1182|TRK-2025-001182|10|13|2025-01-09|2025-01-22|Delivered|Italy|Rome|328.80|25.18|Economy|1|13
1183|TRK-2025-001183|6|12|2025-06-24|2025-07-06|Delivered|Germany|Hamburg|1120.97|45.80|Express|3|12
1184|TRK-2026-001184|7|6|2026-04-14|2026-04-24|Delivered|Germany|Frankfurt|396.73|24.35|Standard|1|10
1185|TRK-2026-001185|10|16|2026-03-23|2026-04-06|Delivered|United Kingdom|Birmingham|1148.90|43.09|Economy|3|14
1186|TRK-2025-001186|9|14|2025-02-16|2025-02-19|Delivered|France|Lyon|202.11|26.77|Express|1|3
1187|TRK-2025-001187|2|29|2025-01-13|2025-01-19|Delivered|Switzerland|Geneva|2602.75|103.27|Economy|12|6
1188|TRK-2025-001188|4|6|2025-08-01|2025-08-05|Delivered|Austria|Vienna|223.89|27.40|Standard|1|4
1189|TRK-2025-001189|5|3|2025-09-23|2025-10-06|Delivered|Sweden|Malmo|573.14|32.21|Express|2|13
1190|TRK-2026-001190|2|16|2026-08-28|2026-09-02|Delivered|Poland|Krakow|582.86|42.48|Standard|2|5
1191|TRK-2025-001191|2|4|2025-08-12|2025-08-15|Delivered|Switzerland|Basel|686.76|46.84|Standard|2|3
1192|TRK-2025-001192|7|22|2025-08-27|2025-09-07|Delivered|Germany|Munich|8783.47|158.54|Standard|26|11
1193|TRK-2025-001193|9|19|2025-05-05|2025-05-10|Delivered|United Kingdom|Manchester|273.77|23.98|Economy|1|5
1194|TRK-2026-001194|7|16|2026-04-18|2026-05-09|Delivered|Czechia|Brno|1054.51|34.87|Standard|3|21
1195|TRK-2025-001195|2|15|2025-12-17|2025-12-23|Delivered|France|Marseille|1301.60|60.64|Economy|6|6
1196|TRK-2026-001196|2|2|2026-05-01|2026-05-03|Delivered|Germany|Munich|1692.58|89.09|Standard|6|2
1197|TRK-2025-001197|1|19|2025-10-16|2025-10-19|Delivered|Germany|Munich|1290.40|102.01|Express|6|3
1198|TRK-2026-001198|9|28|2026-07-29|2026-08-03|Delivered|Germany|Cologne|419.22|29.74|Standard|2|5
1199|TRK-2025-001199|2|7|2025-12-30|2026-01-03|Delivered|Czechia|Prague|417.16|35.52|Standard|1|4
1200|TRK-2025-001200|8|17|2025-11-02|2025-11-09|Delivered|Sweden|Gothenburg|3725.94|99.37|Economy|18|7
1201|TRK-2026-001201|10|21|2026-01-07|2026-01-12|Delivered|Germany|Hamburg|4042.84|131.20|Standard|12|5
1202|TRK-2025-001202|2|24|2025-11-03|2025-11-05|Delivered|Poland|Gdansk|417.62|35.54|Standard|2|2
1203|TRK-2025-001203|1|1|2025-12-04|2025-12-14|Delivered|Belgium|Ghent|2424.76|97.44|Economy|12|10
1204|TRK-2026-001204|7|22|2026-04-23|2026-05-17|Delivered|Netherlands|Rotterdam|2215.89|53.45|Standard|8|24
1205|TRK-2025-001205|6|18|2025-10-01|2025-10-22|Delivered|Sweden|Gothenburg|2240.26|45.96|Economy|8|21
1206|TRK-2026-001206||4|2026-09-09||Awaiting Pickup|Italy|Milan|357.55|33.02|Standard|1|
1207|TRK-2025-001207|1|27|2025-05-06|2025-05-10|Delivered|Switzerland|Zurich|1885.63|97.20|Standard|6|4
1208|TRK-2025-001208|7|24|2025-06-19|2025-07-07|Delivered|Portugal|Lisbon|289.84|22.64|Standard|1|18
1209|TRK-2025-001209|2|16|2025-02-08|2025-02-14|Delivered|Belgium|Antwerp|315.71|31.26|Standard|1|6
1210|TRK-2025-001210|4|10|2025-06-06|2025-06-08|Returned|France|Toulouse|738.01|49.00|Standard|4|2
1211|TRK-2026-001211|1|29|2026-06-14|2026-06-17|Delivered|Belgium|Antwerp|186.45|25.83|Standard|1|3
1212|TRK-2025-001212|2|5|2025-06-17|2025-06-19|Delivered|Poland|Warsaw|1292.02|102.11|Express|4|2
1213|TRK-2025-001213|4|10|2025-05-16|2025-05-18|Delivered|United Kingdom|Birmingham|1489.57|80.56|Standard|4|2
1214|TRK-2026-001214|1|22|2026-03-15|2026-03-17|Delivered|Italy|Milan|7869.79|530.32|Express|26|2
1215|TRK-2025-001215|4|16|2025-07-12|2025-07-15|Delivered|Netherlands|Eindhoven|481.00|38.20|Standard|2|3
1216|TRK-2026-001216|1|15|2026-09-28||Awaiting Pickup|Netherlands|Eindhoven|995.07|59.79|Standard|3|
1217|TRK-2025-001217|5|14|2025-03-05|2025-03-22|Delivered|France|Marseille|718.83|29.50|Standard|2|17
1218|TRK-2026-001218|1|12|2026-09-17|2026-09-22|Delivered|France|Paris|877.75|54.87|Standard|3|5
1219|TRK-2026-001219|10|4|2026-06-30|2026-07-04|Delivered|United Kingdom|London|538.74|33.08|Standard|2|4
1220|TRK-2025-001220|10|17|2025-11-08|2025-11-16|Delivered|Italy|Naples|1179.86|51.04|Standard|4|8
1221|TRK-2026-001221|10|22|2026-08-06|2026-08-09|Delivered|Germany|Cologne|1181.58|51.08|Standard|6|3
1222|TRK-2026-001222|8|8|2026-01-06|2026-01-15|Delivered|Italy|Milan|220.96|24.19|Standard|1|9
1223|TRK-2025-001223|8|14|2025-06-11|2025-06-22|Delivered|Sweden|Stockholm|3258.98|89.18|Economy|12|11
1224|TRK-2026-001224|2|29|2026-03-23|2026-03-26|Delivered|United Kingdom|London|745.03|66.50|Express|3|3
1225|TRK-2025-001225|2|15|2025-10-25|2025-10-28|Delivered|Sweden|Stockholm|3066.52|146.79|Standard|8|3
1226|TRK-2026-001226|8|9|2026-08-07|2026-08-14|Delivered|Germany|Cologne|4739.00|150.69|Standard|18|7
1227|TRK-2025-001227|1|2|2025-07-09|2025-07-20|Delivered|Denmark|Copenhagen|891.64|47.21|Economy|3|11
1228|TRK-2025-001228|9|19|2025-03-18|2025-03-26|Delivered|France|Marseille|2313.90|82.79|Standard|6|8
1229|TRK-2026-001229|1|12|2026-04-16|2026-04-18|Delivered|Netherlands|Amsterdam|799.75|51.59|Standard|3|2
1230|TRK-2025-001230|3|16|2025-01-05|2025-01-12|Delivered|Netherlands|Eindhoven|285.35|29.98|Standard|1|7
1231|TRK-2025-001231|8|1|2025-08-13|2025-08-16|Delivered|Czechia|Brno|828.67|41.20|Standard|2|3
1232|TRK-2026-001232|1|2|2026-07-19|2026-07-22|Returned|Netherlands|Eindhoven|1247.97|70.41|Standard|6|3
1233|TRK-2025-001233|9|14|2025-09-18|2025-09-22|Delivered|Denmark|Copenhagen|2030.37|74.85|Standard|8|4
1234|TRK-2025-001234|10|9|2025-07-08|2025-07-16|Delivered|France|Toulouse|3162.44|106.55|Standard|12|8
1235|TRK-2026-001235|5|29|2026-06-06|2026-06-21|Delivered|Poland|Warsaw|1745.95|61.30|Express|6|15
1236|TRK-2026-001236|8|28|2026-04-11|2026-04-19|Delivered|Spain|Valencia|1225.07|52.30|Standard|3|8
1237|TRK-2025-001237|10|3|2025-11-16|2025-11-24|Delivered|Switzerland|Basel|4719.30|150.14|Standard|12|8
1238|TRK-2025-001238|7|17|2025-11-26|2025-12-26|Delivered|Spain|Seville|1480.52|41.69|Standard|4|30
1239|TRK-2026-001239|1|11|2026-05-29|2026-05-31|Delivered|Spain|Valencia|535.00|52.83|Express|2|2
1240|TRK-2025-001240|1|12|2025-07-30|2025-08-11|Delivered|Poland|Gdansk|1035.73|51.93|Economy|4|12
1241|TRK-2025-001241|4|29|2025-05-31|2025-06-04|Delivered|Belgium|Antwerp|307.62|28.08|Economy|1|4
1242|TRK-2025-001242|2|5|2025-12-03|2025-12-05|Delivered|Germany|Munich|202.63|31.19|Express|1|2
1243|TRK-2026-001243|1|24|2026-03-27|2026-03-29|Delivered|Italy|Naples|725.31|65.22|Express|4|2
1244|TRK-2025-001244|10|9|2025-12-05|2025-12-09|Delivered|Germany|Cologne|403.05|35.49|Express|1|4
1245|TRK-2025-001245|2|27|2025-06-30|2025-07-02|Delivered|Netherlands|Amsterdam|401.01|44.11|Express|1|2
1246|TRK-2025-001246|3|2|2025-11-02|2025-11-08|Delivered|France|Toulouse|2415.63|119.46|Standard|8|6
1247|TRK-2026-001247|8|25|2026-07-30|2026-08-02|Delivered|Sweden|Gothenburg|3186.30|156.29|Express|8|3
1248|TRK-2026-001248|10|2|2026-07-28|2026-08-11|Delivered|United Kingdom|London|389.53|26.51|Economy|2|14
1249|TRK-2025-001249|1|24|2025-10-03|2025-10-06|Delivered|Sweden|Gothenburg|636.17|59.41|Express|2|3
1250|TRK-2025-001250|4|6|2025-10-27|2025-11-02|Delivered|Sweden|Malmo|1859.31|78.91|Economy|8|6
1251|TRK-2026-001251|8|24|2026-02-25|2026-03-03|Delivered|Italy|Naples|1186.48|51.22|Standard|4|6
1252|TRK-2025-001252|4|22|2025-10-12|2025-10-14|Delivered|France|Marseille|1292.63|102.15|Express|4|2
1253|TRK-2026-001253|4|27|2026-06-24|2026-07-01|Delivered|Germany|Munich|188.57|24.18|Economy|1|7
1254|TRK-2025-001254|3|17|2025-10-19|2025-10-26|Delivered|United Kingdom|Birmingham|672.62|46.25|Standard|3|7
1255|TRK-2025-001255|10|8|2025-08-12|2025-08-18|Delivered|Spain|Barcelona|800.53|40.41|Standard|3|6
1256|TRK-2025-001256|6|3|2025-04-08|2025-04-30|Delivered|France|Lyon|1169.79|36.72|Standard|3|22
1257|TRK-2026-001257|10|2|2026-02-13|2026-02-18|Delivered|Germany|Berlin|755.60|39.16|Standard|4|5
1258|TRK-2026-001258|5|1|2026-06-11|2026-07-08|Delivered|Austria|Vienna|3517.22|74.28|Standard|18|27
1259|TRK-2026-001259|5|10|2026-02-20|2026-03-18|Delivered|Austria|Graz|821.58|31.15|Standard|2|26
1260|TRK-2026-001260|2|23|2026-02-22|2026-02-28|Delivered|Netherlands|Eindhoven|2014.08|102.59|Standard|8|6
1261|TRK-2026-001261|9|19|2026-07-23|2026-07-31|Delivered|Italy|Rome|1668.11|54.43|Economy|4|8
1262|TRK-2026-001262|4|28|2026-01-04|2026-01-07|Delivered|Austria|Linz|1677.31|127.19|Express|4|3
1263|TRK-2025-001263|10|25|2025-03-24|2025-03-28|Delivered|Poland|Gdansk|892.90|43.00|Standard|4|4
1264|TRK-2026-001264|2|4|2026-02-28|2026-03-02|Delivered|Poland|Warsaw|399.68|34.79|Standard|2|2
1265|TRK-2025-001265|4|24|2025-08-31|2025-09-03|Delivered|Spain|Valencia|1710.44|129.35|Express|8|3
1266|TRK-2025-001266|3|28|2025-03-10|2025-03-21|Delivered|France|Marseille|1031.73|51.80|Economy|4|11
1267|TRK-2025-001267|8|11|2025-11-17|2025-11-20|Delivered|Netherlands|Amsterdam|4937.51|232.29|Express|12|3
1268|TRK-2025-001268|10|23|2025-09-18|2025-09-21|Delivered|Germany|Frankfurt|197.24|26.56|Express|1|3
1269|TRK-2026-001269|1|25|2026-08-28|2026-09-02|Delivered|France|Lyon|4457.37|205.21|Standard|12|5
1270|TRK-2025-001270|8|10|2025-01-26|2025-02-02|Delivered|France|Toulouse|1541.79|51.67|Economy|4|7
1271|TRK-2025-001271|3|15|2025-05-24|2025-06-02|Delivered|Spain|Madrid|2781.09|109.11|Economy|8|9
1272|TRK-2025-001272|4|4|2025-04-17|2025-04-19|Delivered|Sweden|Gothenburg|813.51|70.96|Express|2|2
1273|TRK-2025-001273|8|9|2025-01-25|2025-01-31|Delivered|Poland|Gdansk|2669.86|92.76|Standard|8|6
1274|TRK-2025-001274|5|6|2025-07-05|2025-07-27|Delivered|Italy|Naples|735.29|29.76|Standard|2|22
1275|TRK-2025-001275|8|7|2025-10-13|2025-10-19|Delivered|Netherlands|Eindhoven|505.61|32.16|Standard|2|6
1276|TRK-2025-001276|2|22|2025-08-07|2025-08-12|Returned|Denmark|Copenhagen|294.05|30.35|Standard|1|5
1277|TRK-2025-001277|3|1|2025-12-26|2025-12-28|Delivered|Netherlands|Rotterdam|266.56|29.20|Standard|1|2
1278|TRK-2026-001278|6|28|2026-01-07|2026-01-19|Delivered|Netherlands|Rotterdam|229.06|21.66|Standard|1|12
1279|TRK-2025-001279|9|27|2025-07-03|2025-07-06|Delivered|Poland|Gdansk|1124.55|49.49|Standard|3|3
1280|TRK-2025-001280|8|7|2025-08-23|2025-08-31|Delivered|United Kingdom|Birmingham|1300.32|54.41|Standard|4|8
1281|TRK-2025-001281|3|28|2025-04-05|2025-04-15|Delivered|Switzerland|Geneva|1508.20|67.41|Economy|4|10
1282|TRK-2026-001282|8|12|2026-02-15|2026-02-18|Returned|Switzerland|Zurich|6091.32|188.56|Standard|26|3
1283|TRK-2026-001283|1|27|2026-02-19|2026-02-24|Delivered|Germany|Frankfurt|399.90|34.80|Standard|1|5
1284|TRK-2026-001284|5|5|2026-08-04|2026-08-14|Delivered|France|Paris|205.50|23.10|Express|1|10
1285|TRK-2025-001285|3|20|2025-11-15|2025-11-19|Delivered|Belgium|Ghent|233.41|27.80|Standard|1|4
1286|TRK-2025-001286|5|22|2025-02-25|2025-03-10|Delivered|Netherlands|Amsterdam|1202.54|37.24|Standard|3|13
1287|TRK-2026-001287|9|1|2026-08-28|2026-08-31|Delivered|France|Paris|1345.41|55.67|Standard|4|3
1288|TRK-2025-001288|2|16|2025-07-18|2025-07-23|Delivered|Germany|Munich|211.86|26.90|Standard|1|5
1289|TRK-2025-001289|10|19|2025-12-21|2025-12-24|Delivered|Italy|Naples|556.67|33.59|Standard|3|3
1290|TRK-2025-001290|9|3|2025-08-09|2025-08-16|Delivered|Denmark|Aarhus|1076.76|48.15|Standard|3|7
1291|TRK-2026-001291|2|17|2026-04-23|2026-04-29|Delivered|Netherlands|Eindhoven|219.92|27.24|Standard|1|6
1292|TRK-2026-001292|3|22|2026-06-14|2026-06-17|Delivered|Italy|Milan|951.00|57.94|Standard|4|3
1293|TRK-2025-001293|1|1|2025-04-25|2025-04-29|Delivered|Czechia|Prague|1188.01|67.90|Standard|6|4
1294|TRK-2026-001294|1|16|2026-06-16|2026-06-19|Delivered|Italy|Rome|1933.71|143.88|Express|8|3
1295|TRK-2026-001295|10|5|2026-09-13|2026-09-22|Delivered|Germany|Hamburg|1193.59|51.42|Standard|3|9
1296|TRK-2025-001296|4|23|2025-12-12|2025-12-19|Delivered|Italy|Milan|1887.11|79.82|Economy|6|7
1297|TRK-2026-001297|8|18|2026-05-14|2026-05-21|Delivered|Italy|Rome|7443.72|226.42|Standard|26|7
1298|TRK-2026-001298|1|20|2026-05-15|2026-05-20|Delivered|Belgium|Brussels|366.56|30.01|Economy|2|5
1299|TRK-2026-001299|4|21|2026-09-04|2026-09-11|Delivered|Netherlands|Amsterdam|297.81|30.51|Standard|1|7
1300|TRK-2026-001300|9|27|2026-02-06|2026-02-15|Delivered|Austria|Vienna|993.39|45.81|Standard|3|9
1301|TRK-2025-001301|9|15|2025-08-19|2025-08-28|Delivered|Italy|Milan|331.42|27.28|Standard|1|9
1302|TRK-2025-001302|1|25|2025-07-13|2025-07-18|Delivered|Sweden|Stockholm|852.32|53.80|Standard|3|5
1303|TRK-2025-001303|1|12|2025-07-30|2025-08-04|Delivered|United Kingdom|Manchester|9883.15|341.77|Economy|26|5
1304|TRK-2026-001304|2|4|2026-01-07|2026-01-13|Delivered|France|Paris|3759.76|175.91|Standard|12|6
1305|TRK-2026-001305|9|17|2026-04-04|2026-04-13|Delivered|United Kingdom|Manchester|6231.38|192.48|Standard|18|9
1306|TRK-2025-001306|9|27|2025-10-28|2025-10-31|Delivered|Germany|Berlin|862.77|42.16|Standard|3|3
1307|TRK-2025-001307|8|27|2025-05-07|2025-05-17|Delivered|Netherlands|Eindhoven|1101.15|42.05|Economy|3|10
1308|TRK-2026-001308|9|2|2026-08-02|2026-08-11|Delivered|Sweden|Malmo|6797.21|208.32|Standard|18|9
1309|TRK-2025-001309|4|17|2025-10-02|2025-10-13|Delivered|Italy|Naples|766.33|43.10|Economy|3|11
1310|TRK-2026-001310|8|23|2026-01-23|2026-01-26|Delivered|Germany|Berlin|1180.93|69.25|Express|3|3
1311|TRK-2025-001311|7|8|2025-07-10|2025-07-23|Delivered|Belgium|Ghent|4556.88|131.01|Express|18|13
1312|TRK-2026-001312|8|4|2026-07-20|2026-07-23|Delivered|France|Paris|682.85|47.64|Express|2|3
1313|TRK-2026-001313|9|10|2026-09-27||Awaiting Pickup|Denmark|Aarhus|397.44|26.68|Economy|1|
1314|TRK-2025-001314|2|22|2025-12-02|2025-12-08|Delivered|Italy|Rome|2585.80|126.60|Standard|8|6
1315|TRK-2026-001315|1|11|2026-01-03|2026-01-08|Delivered|Sweden|Malmo|1003.43|50.87|Economy|3|5
1316|TRK-2025-001316|9|10|2025-09-13|2025-09-17|Returned|Germany|Cologne|666.91|46.94|Express|2|4
1317|TRK-2026-001317|1|17|2026-05-05|2026-05-12|Delivered|Germany|Munich|728.75|41.87|Economy|2|7
1318|TRK-2025-001318|3|15|2025-02-15|2025-02-19|Delivered|Italy|Rome|2614.28|127.80|Standard|8|4
1319|TRK-2025-001319|1|20|2025-07-07|2025-07-11|Delivered|Germany|Berlin|1292.18|72.27|Standard|4|4
1320|TRK-2025-001320|4|18|2025-10-19|2025-10-22|Delivered|Spain|Seville|965.67|58.56|Standard|3|3
1321|TRK-2026-001321|8|10|2026-01-19|2026-01-23|Delivered|Poland|Gdansk|2196.71|113.34|Express|8|4
1322|TRK-2026-001322|10|18|2026-01-21|2026-01-27|Delivered|Austria|Linz|1399.17|57.18|Standard|6|6
1323|TRK-2025-001323|3|28|2025-03-24|2025-03-31|Delivered|Switzerland|Geneva|972.23|49.85|Economy|4|7
1324|TRK-2026-001324|8|4|2026-08-10|2026-08-15|Delivered|Switzerland|Geneva|389.67|28.91|Standard|1|5
1325|TRK-2026-001325|10|1|2026-04-30|2026-05-04|Delivered|Germany|Cologne|295.38|30.82|Express|1|4
1326|TRK-2025-001326|1|23|2025-09-03|2025-09-08|Delivered|Germany|Frankfurt|4555.57|167.24|Economy|12|5
1327|TRK-2026-001327|4|9|2026-02-15|2026-02-22|Delivered|Germany|Frankfurt|590.70|42.81|Standard|3|7
1328|TRK-2026-001328|4|20|2026-01-16|2026-01-19|Delivered|France|Marseille|1824.48|94.63|Standard|6|3
1329|TRK-2026-001329|9|21|2026-02-22|2026-02-25|Delivered|Netherlands|Amsterdam|1084.95|65.09|Express|4|3
1330|TRK-2025-001330|4|21|2025-09-01|2025-09-07|Returned|Netherlands|Eindhoven|262.65|26.60|Economy|1|6
1331|TRK-2026-001331|6|10|2026-03-06|2026-03-18|Delivered|Portugal|Porto|5020.76|142.51|Express|26|12
1332|TRK-2026-001332|4|29|2026-07-22|2026-07-28|Delivered|United Kingdom|London|240.41|25.88|Economy|1|6
1333|TRK-2026-001333|6|15|2026-01-23|2026-02-09|Delivered|Denmark|Aarhus|1556.84|42.91|Standard|4|17
1334|TRK-2026-001334|10|5|2026-01-22|2026-01-27|Delivered|United Kingdom|London|469.92|31.16|Standard|2|5
1335|TRK-2025-001335|8|17|2025-12-03|2025-12-11|Delivered|Spain|Barcelona|5016.03|158.45|Standard|26|8
1336|TRK-2025-001336|8|3|2025-07-11|2025-07-17|Delivered|Belgium|Brussels|5559.56|173.67|Standard|18|6
1337|TRK-2026-001337|4|29|2026-07-11|2026-07-15|Returned|Germany|Hamburg|678.83|46.51|Standard|2|4
1338|TRK-2025-001338|9|8|2025-06-03|2025-06-06|Delivered|Italy|Milan|4258.44|137.24|Standard|12|3
1339|TRK-2025-001339|1|28|2025-10-29|2025-11-05|Delivered|France|Marseille|352.17|32.79|Standard|1|7
1340|TRK-2026-001340|10|5|2026-06-24|2026-07-03|Delivered|Netherlands|Eindhoven|402.52|29.27|Standard|1|9
1341|TRK-2025-001341|9|9|2025-11-14|2025-11-25|Delivered|Netherlands|Eindhoven|1209.41|44.41|Economy|3|11
1342|TRK-2026-001342|7|18|2026-05-09|2026-06-06|Delivered|Poland|Krakow|413.09|23.16|Economy|2|28
1343|TRK-2026-001343|4|29|2026-09-18|2026-09-21|Delivered|Austria|Vienna|1886.56|140.82|Express|6|3
1344|TRK-2025-001344|2|18|2025-07-03|2025-07-05|Delivered|Germany|Hamburg|230.36|27.68|Standard|1|2
1345|TRK-2026-001345|1|17|2026-01-16|2026-01-22|Delivered|Netherlands|Eindhoven|5296.50|191.51|Economy|18|6
1346|TRK-2026-001346|3|8|2026-03-27|2026-03-31|Delivered|Netherlands|Eindhoven|2166.50|108.99|Standard|8|4
1347|TRK-2026-001347|2|1|2026-06-10|2026-06-15|Delivered|United Kingdom|Birmingham|4331.41|199.92|Standard|18|5
1348|TRK-2026-001348|2|1|2026-05-22|2026-05-31|Delivered|Germany|Cologne|647.78|39.22|Economy|2|9
1349|TRK-2025-001349|1|2|2025-12-31|2026-01-04|Delivered|United Kingdom|London|540.54|40.70|Standard|2|4
1350|TRK-2026-001350|2|13|2026-01-25|2026-01-29|Delivered|Germany|Munich|1373.18|75.67|Standard|4|4
1351|TRK-2025-001351|1|16|2025-01-22|2025-01-27|Delivered|Germany|Berlin|5831.28|262.91|Standard|18|5
1352|TRK-2025-001352|2|21|2025-08-27|2025-08-29|Delivered|Italy|Rome|1597.69|122.01|Express|4|2
1353|TRK-2026-001353|4|8|2026-03-21|2026-03-24|Delivered|France|Marseille|1574.59|120.51|Express|4|3
1354|TRK-2025-001354|3|10|2025-06-25|2025-06-27|Delivered|Netherlands|Rotterdam|546.08|53.55|Express|2|2
1355|TRK-2025-001355|1|10|2025-12-09|2025-12-12|Delivered|Germany|Frankfurt|1016.70|60.70|Standard|4|3
1356|TRK-2025-001356|3|5|2025-04-06|2025-04-11|Delivered|United Kingdom|Birmingham|9357.63|324.56|Economy|26|5
1357|TRK-2025-001357|2|1|2025-06-18|2025-06-23|Delivered|Poland|Krakow|529.95|40.26|Standard|2|5
1358|TRK-2025-001358|2|22|2025-11-27|2025-11-30|Delivered|Netherlands|Amsterdam|1168.22|94.05|Express|4|3
1359|TRK-2025-001359|8|3|2025-12-22|2025-12-26|Returned|Italy|Turin|4954.07|233.01|Express|18|4
1360|TRK-2026-001360|10|8|2026-07-12|2026-07-17|Delivered|Belgium|Ghent|431.78|30.09|Standard|2|5
1361|TRK-2025-001361|4|24|2025-03-10|2025-03-14|Delivered|Germany|Berlin|1367.57|75.44|Standard|4|4
1362|TRK-2026-001362|3|29|2026-06-26|2026-07-03|Delivered|Poland|Warsaw|750.87|42.60|Economy|2|7
1363|TRK-2025-001363|1|3|2025-01-07|2025-01-12|Delivered|Denmark|Copenhagen|2088.40|86.42|Economy|8|5
1364|TRK-2025-001364|4|6|2025-12-29|2026-01-05|Delivered|Germany|Munich|804.53|51.79|Standard|2|7
1365|TRK-2025-001365|9|21|2025-05-27|2025-05-30|Delivered|Germany|Cologne|194.03|23.43|Standard|1|3
1366|TRK-2025-001366|4|12|2025-09-08|2025-09-12|Delivered|France|Paris|5772.99|260.47|Standard|26|4
1367|TRK-2025-001367|5|25|2025-02-22|2025-03-21|Delivered|Italy|Rome|306.82|22.91|Standard|1|27
1368|TRK-2026-001368|1|10|2026-09-29||Awaiting Pickup|Portugal|Porto|3777.10|263.89|Express|18|
1369|TRK-2025-001369|1|12|2025-02-25|2025-03-04|Delivered|Poland|Gdansk|195.65|26.22|Standard|1|7
1370|TRK-2026-001370|3|20|2026-02-13|2026-02-19|Delivered|France|Toulouse|226.92|27.53|Standard|1|6
1371|TRK-2026-001371|10|1|2026-04-18|2026-04-21|Delivered|Switzerland|Basel|1223.23|71.09|Express|3|3
1372|TRK-2025-001372|9|7|2025-10-13|2025-10-21|Delivered|Poland|Gdansk|369.17|28.34|Standard|1|8
1373|TRK-2025-001373|4|17|2025-06-17|2025-06-19|Delivered|Poland|Gdansk|331.47|31.92|Standard|1|2
1374|TRK-2025-001374|2|19|2025-05-17|2025-05-20|Delivered|Netherlands|Rotterdam|495.19|38.80|Standard|2|3
1375|TRK-2025-001375|2|29|2025-04-13|2025-04-17|Delivered|Sweden|Gothenburg|2396.43|118.65|Standard|8|4
1376|TRK-2026-001376|8|4|2026-06-27|2026-07-04|Delivered|Germany|Munich|963.16|39.04|Economy|4|7
1377|TRK-2026-001377|2|14|2026-04-16|2026-04-25|Delivered|France|Marseille|334.02|28.94|Economy|1|9
1378|TRK-2026-001378|1|1|2026-01-06|2026-01-14|Delivered|Sweden|Gothenburg|561.71|36.40|Economy|2|8
1379|TRK-2026-001379|10|24|2026-02-23|2026-02-26|Delivered|Austria|Graz|676.77|47.37|Express|2|3
1380|TRK-2026-001380|1|22|2026-02-24|2026-02-28|Delivered|France|Lyon|329.06|31.82|Standard|1|4
1381|TRK-2025-001381|2|20|2025-11-28|2025-11-30|Delivered|Germany|Munich|1703.23|128.88|Express|6|2
1382|TRK-2025-001382|2|13|2025-10-21|2025-10-28|Delivered|Germany|Hamburg|792.21|51.27|Standard|3|7
1383|TRK-2025-001383|10|20|2025-04-19|2025-04-26|Delivered|Poland|Gdansk|337.51|27.45|Standard|1|7
1384|TRK-2025-001384|10|10|2025-09-27|2025-10-05|Delivered|Switzerland|Zurich|1519.01|60.53|Standard|4|8
1385|TRK-2025-001385|4|3|2025-03-25|2025-03-27|Delivered|Netherlands|Amsterdam|9811.71|656.74|Express|26|2
1386|TRK-2025-001386|2|10|2025-09-26|2025-10-03|Delivered|Belgium|Antwerp|948.74|57.85|Standard|3|7
1387|TRK-2025-001387|4|10|2025-08-03|2025-08-08|Delivered|Belgium|Ghent|1341.67|74.35|Standard|6|5
1388|TRK-2025-001388|9|29|2025-01-04|2025-01-07|Delivered|Germany|Cologne|546.14|41.70|Express|3|3
1389|TRK-2025-001389|3|14|2025-02-26|2025-02-28|Returned|Sweden|Gothenburg|306.14|37.93|Express|1|2
1390|TRK-2026-001390|10|25|2026-03-09|2026-03-13|Delivered|Denmark|Aarhus|786.99|52.16|Express|2|4
1391|TRK-2026-001391|3|28|2026-05-06|2026-05-12|Delivered|Switzerland|Zurich|792.60|51.29|Standard|3|6
1392|TRK-2025-001392|9|11|2025-01-13|2025-01-16|Delivered|Netherlands|Rotterdam|388.73|28.88|Standard|1|3
1393|TRK-2026-001393|3|13|2026-04-13|2026-04-20|Delivered|Belgium|Ghent|283.61|27.29|Economy|1|7
1394|TRK-2026-001394|10|19|2026-01-02|2026-01-06|Delivered|Germany|Cologne|1259.15|72.65|Express|3|4
1395|TRK-2025-001395|10|24|2025-05-20|2025-05-30|Delivered|Poland|Warsaw|640.89|32.00|Economy|2|10
