ticket_id|subject|account_id|agent_id|channel|category|priority|status|opened_date|resolved_date|sla_breached|first_response_minutes|resolution_hours
1005|Kick-off call follow-up|9|15|Phone|Onboarding|Urgent|Closed|2025-02-14|2025-02-14|1|28|4.30
1006|Where do I set the currency?|58|15|Web Form|How-To|Low|Resolved|2026-08-27|2026-08-27|0|5|23.74
1007|Credit note request|49|5|Email|Billing|Normal|Closed|2026-05-23|2026-05-24|0|124|24.39
1008|Scheduler skipped a run|5|9|Email|Bug|Normal|Closed|2025-11-18|2025-11-20|1|190|63.15
1009|How do I schedule a report?|24|1|Chat|How-To|High|Closed|2026-09-08|2026-09-08|0|74|7.56
1010|Help importing our first data set|9|14|Web Form|Onboarding|Low|Closed|2025-03-31|2025-03-31|0|5|9.56
1011|Please split this invoice|58|10|Phone|Billing|Normal|Closed|2026-02-05|2026-02-05|0|27|20.67
1012|Please add a CSV export|7|9|Email|Feature Request|Urgent|Resolved|2026-01-30|2026-01-30|0|97|1.21
1013|Help importing our first data set|3|4|Email|Onboarding|Low|Closed|2025-08-02|2025-08-02|0|168|8.99
1014|Kick-off call follow-up|6|14|Phone|Onboarding|Normal|Closed|2025-12-02|2025-12-02|0|93|6.94
1015|Where do I set the currency?|10||Chat|How-To|Normal|Open|2025-05-26||1||
1016|Scheduler skipped a run|60|9|Web Form|Bug|Low|Open|2025-04-03||1|90|
1017|Totals differ from the source|48|6|Phone|Bug|Normal|Closed|2025-08-17|2025-08-17|0|3|7.38
1018|Totals differ from the source|27|8|Email|Bug|Normal|Waiting on Customer|2026-04-21||1|83|
1019|Dashboards time out|2|7|Web Form|Outage|Normal|Closed|2025-10-24|2025-10-24|0|17|6.60
1020|Training session request|44|13|Chat|Onboarding|Low|Closed|2025-04-10|2025-04-12|0|61|58.98
1021|How do I share a dashboard?|27|5|Chat|How-To|Normal|Closed|2025-08-24|2025-08-24|0|5|6.60
1022|How do I add a second connection?|24|5|Email|How-To|Normal|Closed|2025-07-31|2025-07-31|0|68|15.47
1023|Login loop after update|55|7|Chat|Bug|High|Closed|2026-01-11|2026-01-11|0|38|1.18
1024|User accounts for the new team|2|15|Web Form|Onboarding|Low|Closed|2025-04-06|2025-04-08|0|22|58.00
1025|How do I add a second connection?|60|4|Email|How-To|Normal|Closed|2025-02-20|2025-02-20|0|129|7.27
1026|Wrong VAT rate on the last bill|8|11|Chat|Billing|Low|Closed|2025-10-27|2025-10-28|0|388|38.80
1027|Dark mode for the dashboards|21|9|Chat|Feature Request|Normal|Closed|2025-07-25|2025-07-25|0|102|8.47
1028|How do I schedule a report?|15|4|Phone|How-To|Urgent|Closed|2025-08-14|2025-08-14|0|17|1.49
1029|Scheduled jobs are queued|53|8|Email|Outage|Normal|Closed|2026-08-13|2026-08-14|0|206|42.56
1030|Login loop after update|15|14|Chat|Bug|High|Closed|2025-11-15|2025-11-15|0|256|0.70
1031|Please split this invoice|26|14|Phone|Billing|Low|Closed|2026-03-12|2026-03-18|1|85|159.81
1032|How do I schedule a report?|38|5|Phone|How-To|High|Closed|2025-07-05|2025-07-05|0|31|8.59
1033|Scheduled jobs are queued|38|7|Phone|Outage|Normal|Open|2026-02-18||1|96|
1034|Please add a CSV export|39|6|Web Form|Feature Request|Low|Closed|2025-11-10|2025-11-11|0|65|42.13
1035|Report export is empty|57|6|Web Form|Bug|High|Closed|2026-06-13|2026-06-13|0|67|6.54
1036|Wrong VAT rate on the last bill|58|12|Email|Billing|Low|Closed|2026-02-01|2026-02-01|0|16|14.40
1037|More decimals in the pivot|7|6|Phone|Feature Request|High|Closed|2025-09-07|2025-09-07|0|14|2.12
1038|Scheduler skipped a run|28|9|Phone|Bug|Low|Resolved|2026-08-20|2026-08-24|1|69|99.22
1039|Login loop after update|39|8|Phone|Bug|High|Closed|2025-07-17|2025-07-17|0|47|3.83
1040|Database connection refused|8|8|Chat|Outage|High|Resolved|2026-02-15|2026-02-15|0|99|8.94
1041|Help importing our first data set|38|8|Web Form|Onboarding|Urgent|Closed|2026-03-04|2026-03-04|0|37|0.30
1042|Please add a CSV export|10|7|Email|Feature Request|Low|Resolved|2025-07-13|2025-07-14|0|25|38.62
1043|Dark mode for the dashboards|30|8|Email|Feature Request|Low|Closed|2026-03-19|2026-03-19|0|51|7.49
1044|Please split this invoice|5|10|Email|Billing|Low|Closed|2026-06-06|2026-06-09|0|48|81.99
1045|Scheduler skipped a run|56|10|Email|Bug|High|Closed|2026-03-04|2026-03-04|0|58|5.07
1046|Database connection refused|40|11|Chat|Outage|Normal|Resolved|2025-09-30|2025-09-30|0|69|3.47
1047|Where do I set the currency?|11|2|Email|How-To|Normal|Resolved|2025-03-20|2025-03-20|0|35|1.86
1048|Scheduled jobs are queued|13|8|Email|Outage|Normal|Resolved|2026-03-01|2026-03-01|0|166|6.09
1049|Scheduler skipped a run|30|4|Email|Bug|Normal|Closed|2025-03-11|2025-03-11|0|119|2.81
1050|Please add a CSV export|28|6|Phone|Feature Request|Normal|Closed|2025-07-14|2025-07-15|0|27|24.62
1051|How do I add a second connection?|52|1|Phone|How-To|Normal|Closed|2025-10-05|2025-10-05|0|86|8.25
1052|Help importing our first data set|53|15|Email|Onboarding|Low|Closed|2026-08-26|2026-08-27|0|132|34.63
1053|Invoice does not match the order|20|11|Email|Billing|Normal|Closed|2025-02-21|2025-02-21|0|17|4.65
1054|Report export is empty|21|9|Phone|Bug|Urgent|Closed|2025-05-23|2025-05-23|1|125|6.17
1055|Report export is empty|58|8|Email|Bug|Normal|Closed|2026-08-04|2026-08-05|0|4|44.43
1056|Credit note request|50|12|Email|Billing|Urgent|Waiting on Customer|2025-02-11||1|452|
1057|Server unreachable this morning|45||Web Form|Outage|High|Open|2026-07-08||1||
1058|Training session request|17|15|Phone|Onboarding|Normal|Waiting on Customer|2025-09-24||1|15|
1059|More decimals in the pivot|28|7|Phone|Feature Request|High|Closed|2025-05-11|2025-05-11|0|18|9.74
1060|Report export is empty|45|9|Web Form|Bug|Normal|Closed|2025-11-24|2025-11-24|0|506|9.87
1061|Please split this invoice|27|10|Phone|Billing|Normal|Closed|2026-06-19|2026-06-19|0|5|16.80
1062|Credit note request|32|10|Web Form|Billing|Urgent|Closed|2026-03-03|2026-03-03|0|42|0.87
1063|Help importing our first data set|60|11|Phone|Onboarding|Normal|Waiting on Customer|2025-06-09||1|40|
1064|Scheduler skipped a run|42|6|Phone|Bug|Normal|Resolved|2025-05-05|2025-05-05|0|21|4.22
1065|Dashboards time out|11|9|Phone|Outage|Low|Closed|2026-08-04|2026-08-09|1|232|130.99
1066|Invoice does not match the order|20|15|Phone|Billing|High|Resolved|2026-09-12|2026-09-12|0|88|8.26
1067|Dark mode for the dashboards|49|6|Phone|Feature Request|Urgent|Closed|2025-06-09|2025-06-09|0|134|1.96
1068|How do I share a dashboard?|19|4|Email|How-To|Normal|Closed|2026-01-19|2026-01-20|0|68|33.85
1069|Scheduler skipped a run|48|6|Email|Bug|Urgent|Resolved|2026-04-18|2026-04-18|0|42|0.58
1070|Please split this invoice|10|11|Phone|Billing|Normal|Closed|2025-08-17|2025-08-18|0|4|44.90
1071|Please add a CSV export|11|7|Email|Feature Request|Normal|Closed|2025-10-09|2025-10-09|0|72|18.39
1072|How do I schedule a report?|47|4|Phone|How-To|High|Closed|2025-03-17|2025-03-18|1|138|25.10
1073|Scheduled jobs are queued|23|7|Web Form|Outage|Low|Closed|2025-08-20|2025-08-20|0|44|9.56
1074|Please split this invoice|9|12|Phone|Billing|Urgent|Closed|2025-09-01|2025-09-01|1|88|4.77
1075|How do I schedule a report?|53|1|Email|How-To|High|Closed|2025-12-17|2025-12-17|0|30|3.57
1076|Please add a CSV export|21|6|Email|Feature Request|Normal|Closed|2026-05-27|2026-05-28|0|65|24.22
1077|Dashboards time out|19|9|Web Form|Outage|High|Closed|2025-09-13|2025-09-13|0|188|3.50
1078|Totals differ from the source|30|8|Email|Bug|Normal|Open|2025-10-11||1|246|
1079|Server unreachable this morning|48|8|Phone|Outage|Low|Closed|2025-12-03|2025-12-05|0|154|52.05
1080|More decimals in the pivot|8|6|Email|Feature Request|High|Closed|2025-04-10|2025-04-10|0|29|2.43
1081|Wrong VAT rate on the last bill|19|12|Web Form|Billing|Normal|Closed|2026-08-03|2026-08-03|0|154|9.90
1082|Wrong VAT rate on the last bill|10|6|Web Form|Billing|Normal|Closed|2025-10-27|2025-10-28|0|61|32.57
1083|How do I schedule a report?|38|1|Email|How-To|Normal|Closed|2026-01-14|2026-01-15|0|58|40.20
1084|Totals differ from the source|35|9|Email|Bug|Low|Resolved|2026-01-18|2026-01-22|1|153|104.36
1085|Totals differ from the source|10|9|Phone|Bug|Normal|Closed|2025-09-13|2025-09-15|1|14|55.47
1086|Report export is empty|15|9|Email|Bug|Low|Closed|2026-09-04|2026-09-10|1|86|145.84
1087|Scheduler skipped a run|46|8|Email|Bug|Normal|Closed|2025-03-29|2025-03-29|0|81|4.26
1088|How do I schedule a report?|11||Web Form|How-To|Low|Open|2026-01-14||1||
1089|Kick-off call follow-up|30|15|Web Form|Onboarding|High|Resolved|2026-02-03|2026-02-03|0|91|3.44
1090|Please split this invoice|31|11|Email|Billing|Normal|Resolved|2025-03-20|2025-03-20|0|125|18.32
1091|Login loop after update|20|6|Phone|Bug|Low|Closed|2026-03-31|2026-04-03|0|41|83.71
1092|Dashboards time out|22|8|Email|Outage|Low|Resolved|2026-05-12|2026-05-12|0|47|18.46
1093|Credit note request|30|12|Phone|Billing|Normal|Resolved|2025-02-15|2025-02-15|0|113|15.94
1094|Login loop after update|30|7|Phone|Bug|Normal|Resolved|2025-05-11|2025-05-12|0|469|42.17
1095|How do I share a dashboard?|55|3|Web Form|How-To|Normal|Closed|2026-01-02|2026-01-03|0|147|26.59
1096|Login loop after update|13|9|Email|Bug|Low|Open|2026-03-08||1|127|
1097|Scheduler skipped a run|40|9|Chat|Bug|High|Closed|2026-04-19|2026-04-19|1|22|12.35
1098|Filter by region|54|8|Email|Feature Request|High|Resolved|2025-02-02|2025-02-02|0|64|5.27
1099|Scheduler skipped a run|58|8|Chat|Bug|High|Closed|2025-04-15|2025-04-15|0|191|0.62
1100|Wrong VAT rate on the last bill|30|10|Web Form|Billing|Normal|Resolved|2026-08-24|2026-08-24|0|23|9.86
1101|Please split this invoice|50|12|Email|Billing|Normal|Closed|2025-02-19|2025-02-20|0|72|44.23
1102|Server unreachable this morning|38|9|Email|Outage|High|Closed|2026-08-01|2026-08-01|0|49|10.38
1103|Server unreachable this morning|30|8|Email|Outage|Normal|Closed|2026-02-15|2026-02-16|0|186|45.57
1104|How do I schedule a report?|9|5|Web Form|How-To|High|Resolved|2026-06-10|2026-06-10|0|68|8.33
1105|Invoice does not match the order|17|10|Phone|Billing|High|Closed|2026-07-18|2026-07-18|0|36|2.48
1106|Login loop after update|4|7|Phone|Bug|Normal|Closed|2025-11-09|2025-11-09|0|17|14.60
1107|Report export is empty|24|6|Phone|Bug|Normal|Closed|2026-03-08|2026-03-08|0|14|17.25
1108|Login loop after update|35|6|Email|Bug|Normal|Closed|2025-11-30|2025-11-30|0|61|8.72
1109|How do I share a dashboard?|48|5|Web Form|How-To|Normal|Closed|2025-05-18|2025-05-21|1|384|76.49
1110|Dashboards time out|39|4|Email|Outage|Normal|Closed|2026-08-09|2026-08-09|0|133|10.38
1111|Credit note request|30|12|Email|Billing|Low|Resolved|2025-08-29|2025-08-30|0|3|29.04
1112|Kick-off call follow-up|10||Email|Onboarding|Urgent|Open|2025-12-11||1||
1113|Please add a CSV export|58|6|Email|Feature Request|High|Open|2025-11-22||1|3|
1114|Please split this invoice|10|11|Email|Billing|High|Resolved|2026-01-21|2026-01-21|0|68|12.00
1115|Login loop after update|4|6|Email|Bug|High|Closed|2025-12-08|2025-12-08|0|291|2.94
1116|Please add a CSV export|29|7|Email|Feature Request|Normal|Closed|2026-05-31|2026-06-01|0|185|24.53
1117|Where do I set the currency?|2|4|Email|How-To|Normal|Closed|2026-08-17|2026-08-17|0|45|12.58
1118|User accounts for the new team|20|14|Email|Onboarding|High|Closed|2025-08-17|2025-08-17|0|45|2.05
1119|Database connection refused|39|6|Web Form|Outage|Normal|Closed|2025-01-12|2025-01-13|0|38|31.36
1120|Help importing our first data set|23|15|Email|Onboarding|Low|Open|2026-09-14||1|15|
1121|Wrong VAT rate on the last bill|10|14|Email|Billing|Low|Waiting on Customer|2026-06-01||1|30|
1122|Kick-off call follow-up|7|13|Phone|Onboarding|Low|Closed|2025-05-31|2025-06-05|1|172|142.09
1123|Login loop after update|29|8|Email|Bug|Normal|Closed|2026-01-26|2026-01-27|0|200|26.00
1124|Please split this invoice|26|11|Email|Billing|Low|Waiting on Customer|2026-01-08||1|25|
1125|Report export is empty|50|8|Phone|Bug|Urgent|Closed|2025-11-28|2025-11-28|0|98|1.68
1126|Report export is empty|19|8|Email|Bug|Normal|In Progress|2026-09-19||1|301|
1127|Help importing our first data set|48|11|Email|Onboarding|Urgent|Closed|2025-04-17|2025-04-17|0|32|1.54
1128|Invoice does not match the order|31|10|Email|Billing|Normal|Closed|2026-07-01|2026-07-01|0|137|8.92
1129|Wrong VAT rate on the last bill|7|12|Email|Billing|Normal|Closed|2025-03-11|2025-03-13|1|14|70.30
1130|Login loop after update|35|12|Web Form|Bug|High|Waiting on Customer|2026-08-31||1|24|
1131|Login loop after update|20|7|Email|Bug|Urgent|Closed|2025-10-13|2025-10-13|1|120|5.30
1132|How do I add a second connection?|15|3|Phone|How-To|Low|Resolved|2025-07-30|2025-08-01|0|111|64.33
1133|Report export is empty|12|6|Phone|Bug|Normal|Waiting on Customer|2025-05-26||1|102|
1134|How do I add a second connection?|55|3|Web Form|How-To|Urgent|Resolved|2026-05-19|2026-05-19|0|204|0.30
1135|Credit note request|30|12|Email|Billing|Normal|Closed|2026-01-03|2026-01-03|0|111|4.16
1136|How do I share a dashboard?|30|3|Web Form|How-To|Low|Resolved|2025-06-13|2025-06-14|0|22|32.12
1137|Credit note request|42|10|Web Form|Billing|High|Resolved|2025-08-24|2025-08-24|0|14|5.30
1138|Login loop after update|15|6|Email|Bug|Low|Closed|2025-09-03|2025-09-08|1|168|121.21
1139|Dashboards time out|13|7|Phone|Outage|Normal|Closed|2025-12-22|2025-12-24|1|224|60.83
1140|More decimals in the pivot|51|8|Email|Feature Request|High|Closed|2026-05-20|2026-05-20|0|213|3.71
1141|Help importing our first data set|12|13|Phone|Onboarding|Normal|Closed|2025-03-20|2025-03-20|0|6|19.09
1142|How do I schedule a report?|5|1|Chat|How-To|Low|In Progress|2025-03-22||1|21|
1143|How do I share a dashboard?|47|5|Web Form|How-To|Normal|Open|2026-05-09||1|3|
1144|Filter by region|32|7|Phone|Feature Request|Low|Waiting on Customer|2026-06-29||1|4|
1145|Invoice does not match the order|55|10|Email|Billing|Normal|Closed|2025-01-29|2025-01-29|0|13|11.26
1146|How do I add a second connection?|10|4|Chat|How-To|Normal|Waiting on Customer|2025-12-20||1|220|
1147|Invoice does not match the order|12|11|Chat|Billing|Urgent|Open|2026-08-31||1|12|
1148|Scheduler skipped a run|18|7|Email|Bug|Normal|Closed|2026-04-26|2026-04-26|0|3|6.21
1149|Please split this invoice|39|11|Email|Billing|Low|Closed|2025-11-04|2025-11-05|0|132|42.48
1150|How do I add a second connection?|36|4|Email|How-To|Normal|Closed|2026-01-26|2026-01-27|0|3|40.60
1151|Credit note request|16|8|Chat|Billing|Urgent|Closed|2026-02-18|2026-02-18|0|42|3.34
1152|Totals differ from the source|30|8|Web Form|Bug|Urgent|Closed|2025-12-29|2025-12-29|0|7|3.76
1153|Dashboards time out|9|7|Email|Outage|Low|Resolved|2025-10-08|2025-10-08|0|114|16.44
1154|Wrong VAT rate on the last bill|31|10|Phone|Billing|Normal|Closed|2026-07-01|2026-07-02|0|8|30.44
1155|Scheduler skipped a run|55|7|Phone|Bug|Low|Closed|2025-04-22|2025-04-23|0|117|31.38
1156|How do I share a dashboard?|11|3|Email|How-To|Low|Closed|2025-04-19|2025-04-24|1|96|141.17
1157|Report export is empty|40|9|Chat|Bug|Normal|Closed|2026-07-06|2026-07-08|1|17|61.50
1158|Login loop after update|26|9|Phone|Bug|Normal|Closed|2026-06-24|2026-06-24|0|84|9.44
1159|Dashboards time out|60|11|Web Form|Outage|Normal|Closed|2026-01-25|2026-01-25|0|10|14.80
1160|Scheduler skipped a run|32|8|Chat|Bug|Urgent|Closed|2025-09-12|2025-09-12|0|46|0.85
1161|How do I share a dashboard?|22|1|Chat|How-To|High|Closed|2025-06-10|2025-06-10|1|177|13.86
1162|Invoice does not match the order|55|10|Email|Billing|Normal|Resolved|2026-01-18|2026-01-22|1|321|98.78
1163|Totals differ from the source|36|8|Email|Bug|Normal|Closed|2025-07-21|2025-07-21|0|146|3.68
1164|Invoice does not match the order|26|10|Phone|Billing|Low|Closed|2025-05-22|2025-05-25|0|92|82.31
1165|Kick-off call follow-up|40|14|Email|Onboarding|Urgent|Closed|2025-02-28|2025-02-28|0|48|1.69
1166|Totals differ from the source|17|8|Chat|Bug|Low|Closed|2026-04-24|2026-04-30|1|82|156.65
1167|Scheduler skipped a run|53|6|Phone|Bug|Low|Closed|2026-02-06|2026-02-07|0|50|43.08
1168|Report export is empty|4|11|Email|Bug|Normal|Closed|2026-07-08|2026-07-08|0|42|8.94
1169|Wrong VAT rate on the last bill|9|10|Email|Billing|Low|Closed|2026-07-21|2026-07-21|0|109|20.54
1170|Wrong VAT rate on the last bill|57|15|Chat|Billing|Low|Closed|2025-03-22|2025-03-23|0|180|28.45
1171|Invoice does not match the order|55|11|Email|Billing|Normal|Resolved|2026-06-02|2026-06-04|1|82|50.74
1172|How do I share a dashboard?|45|5|Email|How-To|Low|Closed|2026-03-23|2026-03-23|0|10|15.90
1173|How do I schedule a report?|18|2|Web Form|How-To|Normal|Resolved|2025-08-06|2025-08-06|0|91|13.70
1174|How do I add a second connection?|3|2|Email|How-To|Low|Closed|2025-06-02|2025-06-03|0|160|40.42
1175|Kick-off call follow-up|58|13|Email|Onboarding|High|Closed|2025-03-01|2025-03-01|0|60|5.23
1176|Please add a CSV export|9|8|Web Form|Feature Request|Normal|Closed|2026-08-14|2026-08-14|0|65|23.15
1177|Scheduled jobs are queued|35|6|Web Form|Outage|Normal|Closed|2025-08-27|2025-08-29|1|218|50.01
1178|User accounts for the new team|46|13|Email|Onboarding|Low|Closed|2025-09-20|2025-09-22|0|171|58.50
1179|Totals differ from the source|38|7|Email|Bug|Normal|Closed|2026-07-13|2026-07-13|0|10|2.53
1180|Filter by region|34|7|Chat|Feature Request|Low|Closed|2026-04-08|2026-04-09|0|215|27.58
1181|Server unreachable this morning|39|7|Email|Outage|High|Closed|2025-12-19|2025-12-20|1|97|37.25
1182|Where do I set the currency?|60|1|Web Form|How-To|Low|Closed|2025-05-29|2025-05-30|0|42|38.90
1183|Wrong VAT rate on the last bill|20|11|Chat|Billing|Normal|Resolved|2025-04-06|2025-04-06|0|31|16.20
1184|How do I share a dashboard?|5|5|Phone|How-To|Normal|Closed|2026-05-11|2026-05-11|0|9|22.24
1185|More decimals in the pivot|55|8|Web Form|Feature Request|High|Closed|2026-09-11|2026-09-11|0|113|2.03
1186|Filter by region|25|9|Email|Feature Request|Normal|Closed|2026-08-06|2026-08-08|1|69|49.36
1187|Please split this invoice|49|11|Web Form|Billing|Low|Closed|2026-06-28|2026-06-28|0|229|20.62
1188|Dark mode for the dashboards|26|7|Web Form|Feature Request|Normal|Waiting on Customer|2026-05-15||1|30|
1189|How do I share a dashboard?|55|5|Phone|How-To|Normal|Closed|2026-03-19|2026-03-19|0|8|20.44
1190|Help importing our first data set|28|4|Email|Onboarding|Low|Closed|2025-10-01|2025-10-02|0|55|31.45
1191|How do I add a second connection?|3|2|Phone|How-To|High|Closed|2026-03-26|2026-03-26|0|41|3.44
1192|Help importing our first data set|40|14|Email|Onboarding|Normal|Waiting on Customer|2025-04-26||1|27|
1193|Filter by region|10|7|Chat|Feature Request|Urgent|Waiting on Customer|2026-09-29||1|50|
1194|Wrong VAT rate on the last bill|36|10|Email|Billing|Normal|Resolved|2025-04-26|2025-04-26|0|12|12.54
1195|Scheduled jobs are queued|10|6|Phone|Outage|High|Open|2026-09-16||1|112|
1196|Totals differ from the source|13|6|Web Form|Bug|Normal|Closed|2026-08-09|2026-08-10|0|130|45.32
1197|Scheduler skipped a run|38|4|Email|Bug|Low|Closed|2026-03-27|2026-03-28|0|11|43.61
1198|Totals differ from the source|51|7|Chat|Bug|Normal|Closed|2026-08-10|2026-08-10|0|3|12.81
1199|Dark mode for the dashboards|20|8|Web Form|Feature Request|Normal|Closed|2025-05-17|2025-05-17|0|175|8.49
1200|Please add a CSV export|2|6|Email|Feature Request|Normal|Closed|2025-12-15|2025-12-16|0|14|37.72
1201|Report export is empty|52|7|Email|Bug|Low|Closed|2025-03-22|2025-03-22|0|100|16.20
1202|Help importing our first data set|22|14|Web Form|Onboarding|Normal|Closed|2026-06-14|2026-06-14|0|69|12.53
1203|Dark mode for the dashboards|11|6|Phone|Feature Request|High|Closed|2026-02-06|2026-02-06|0|91|11.56
1204|Login loop after update|58|7|Email|Bug|Normal|Closed|2025-02-26|2025-02-26|0|78|19.72
1205|Totals differ from the source|29|6|Email|Bug|Low|Closed|2026-04-03|2026-04-05|0|26|67.39
