invoice_id|line_no|item|qty|unit_price|amount
744|2|Managed Service|5|1425.19|7125.95
744|3|Audit Review|3|2321.30|6963.90
745|1|Storage Expansion|2|1922.20|3844.40
746|1|Custom Report Pack|1|2385.21|2385.21
746|2|Performance Tuning|3|108.90|326.70
747|1|Consulting Day|5|1308.67|6543.35
747|2|Support Plan|8|247.63|1981.04
748|1|Backup Service|2|527.47|1054.94
748|2|Server Hardware|2|626.27|1252.54
748|3|Software Licence|3|1002.73|3008.19
749|1|Annual Maintenance|5|532.93|2664.65
749|2|Software Licence|1|659.05|659.05
750|1|Support Plan|10|285.03|2850.30
750|2|Cloud Hosting|5|275.59|1377.95
751|1|Software Licence|1|577.70|577.70
751|2|Software Licence|2|1635.46|3270.92
752|1|Data Migration|2|2315.59|4631.18
752|2|Cloud Hosting|1|1683.13|1683.13
753|1|Workshop|1|1762.61|1762.61
753|2|Workshop|10|2272.98|22729.80
753|3|Backup Service|1|386.69|386.69
753|4|Integration Module|5|486.99|2434.95
753|5|Storage Expansion|1|1243.81|1243.81
754|1|Onboarding Package|2|1098.13|2196.26
754|2|Support Plan|2|596.27|1192.54
755|1|Custom Report Pack|5|1047.23|5236.15
755|2|Licence Renewal|8|1962.58|15700.64
755|3|Audit Review|1|1341.27|1341.27
756|1|Custom Report Pack|1|1910.79|1910.79
757|1|Onboarding Package|2|925.48|1850.96
757|2|Integration Module|10|590.22|5902.20
757|3|Onboarding Package|2|1655.05|3310.10
757|4|Backup Service|1|2325.89|2325.89
758|1|Server Hardware|10|171.82|1718.20
758|2|Audit Review|5|681.76|3408.80
758|3|Workshop|2|1015.89|2031.78
759|1|Performance Tuning|8|282.39|2259.12
759|2|Data Migration|8|1528.52|12228.16
759|3|Implementation Hours|8|1708.93|13671.44
759|4|Premium SLA|5|1553.13|7765.65
760|1|Cloud Hosting|2|2006.80|4013.60
760|2|Performance Tuning|1|1285.56|1285.56
760|3|Performance Tuning|3|1928.66|5785.98
761|1|Implementation Hours|5|1374.96|6874.80
761|2|Onboarding Package|1|648.03|648.03
762|1|Custom Report Pack|2|610.96|1221.92
763|1|Backup Service|10|1620.23|16202.30
764|1|Implementation Hours|10|2236.41|22364.10
765|1|Managed Service|2|1009.12|2018.24
766|1|Consulting Day|3|157.58|472.74
767|1|Training Session|2|1272.54|2545.08
767|2|Server Hardware|1|1771.01|1771.01
768|1|Cloud Hosting|1|503.58|503.58
768|2|Premium SLA|1|405.68|405.68
769|1|Performance Tuning|5|1889.85|9449.25
769|2|Licence Renewal|1|1443.94|1443.94
770|1|Implementation Hours|1|136.49|136.49
770|2|Backup Service|10|678.14|6781.40
770|3|Data Migration|1|331.01|331.01
771|1|Custom Report Pack|1|1540.04|1540.04
771|2|Performance Tuning|5|918.33|4591.65
771|3|Backup Service|1|1235.35|1235.35
772|1|Annual Maintenance|5|1487.70|7438.50
772|2|Support Plan|3|1269.16|3807.48
773|1|Consulting Day|10|1553.54|15535.40
774|1|Data Migration|10|2126.20|21262.00
774|2|Support Plan|1|402.92|402.92
774|3|Performance Tuning|5|941.76|4708.80
775|1|Training Session|10|168.78|1687.80
775|2|Premium SLA|3|594.80|1784.40
775|3|Licence Renewal|10|1512.89|15128.90
776|1|Custom Report Pack|1|783.62|783.62
776|2|Audit Review|5|1415.05|7075.25
777|1|Audit Review|2|153.71|307.42
777|2|Implementation Hours|1|919.46|919.46
777|3|Annual Maintenance|2|1833.96|3667.92
777|4|Workshop|8|2049.89|16399.12
777|5|Storage Expansion|3|1875.66|5626.98
777|6|Onboarding Package|3|1033.10|3099.30
778|1|Workshop|1|159.67|159.67
779|1|Cloud Hosting|5|585.56|2927.80
779|2|Audit Review|1|939.28|939.28
779|3|Consulting Day|10|301.52|3015.20
779|4|Annual Maintenance|2|2049.59|4099.18
780|1|Licence Renewal|1|499.16|499.16
780|2|Software Licence|3|686.45|2059.35
781|1|Integration Module|5|1590.93|7954.65
781|2|Premium SLA|3|844.82|2534.46
781|3|Software Licence|1|366.91|366.91
781|4|Backup Service|1|1202.70|1202.70
781|5|Onboarding Package|1|2350.18|2350.18
781|6|Annual Maintenance|1|1194.03|1194.03
782|1|Implementation Hours|5|90.16|450.80
783|1|Integration Module|3|871.42|2614.26
784|1|Onboarding Package|2|1827.82|3655.64
784|2|Managed Service|3|162.08|486.24
784|3|Support Plan|5|1174.53|5872.65
785|1|Performance Tuning|1|837.35|837.35
785|2|Annual Maintenance|2|1328.44|2656.88
785|3|Support Plan|1|1361.77|1361.77
786|1|Managed Service|3|134.33|402.99
786|2|Storage Expansion|2|1942.84|3885.68
787|1|Audit Review|1|2212.32|2212.32
787|2|Onboarding Package|5|1630.58|8152.90
787|3|Workshop|3|1051.31|3153.93
787|4|Support Plan|2|1979.68|3959.36
788|1|Custom Report Pack|10|1427.08|14270.80
788|2|Support Plan|3|2283.07|6849.21
788|3|Integration Module|2|622.47|1244.94
788|4|Custom Report Pack|10|664.07|6640.70
788|5|Server Hardware|1|1533.16|1533.16
789|1|Annual Maintenance|1|1572.70|1572.70
789|2|Implementation Hours|3|163.01|489.03
790|1|Managed Service|3|2004.30|6012.90
790|2|Consulting Day|1|1065.88|1065.88
790|3|Server Hardware|2|2356.66|4713.32
791|1|Support Plan|5|264.54|1322.70
791|2|Onboarding Package|3|1588.39|4765.17
791|3|Implementation Hours|1|1099.81|1099.81
792|1|Server Hardware|1|2061.81|2061.81
793|1|Premium SLA|3|1395.96|4187.88
793|2|Support Plan|1|1367.42|1367.42
793|3|Storage Expansion|5|1082.71|5413.55
794|1|Onboarding Package|2|2082.81|4165.62
794|2|Onboarding Package|1|2300.28|2300.28
794|3|Integration Module|2|1339.01|2678.02
794|4|Audit Review|3|1944.16|5832.48
794|5|Premium SLA|8|225.57|1804.56
795|1|Implementation Hours|1|477.87|477.87
795|2|Consulting Day|1|299.36|299.36
796|1|Managed Service|5|340.90|1704.50
796|2|Onboarding Package|2|874.49|1748.98
797|1|Implementation Hours|8|2132.57|17060.56
797|2|Audit Review|3|2313.27|6939.81
798|1|Implementation Hours|5|734.10|3670.50
798|2|Onboarding Package|1|143.13|143.13
798|3|Backup Service|1|760.19|760.19
798|4|Annual Maintenance|1|2378.42|2378.42
798|5|Custom Report Pack|1|1573.74|1573.74
799|1|Software Licence|10|1433.22|14332.20
799|2|Software Licence|5|1384.61|6923.05
800|1|Support Plan|2|603.89|1207.78
800|2|Consulting Day|3|2266.32|6798.96
800|3|Workshop|2|1108.25|2216.50
800|4|Licence Renewal|3|1346.52|4039.56
800|5|Premium SLA|3|258.01|774.03
800|6|Implementation Hours|1|827.92|827.92
801|1|Integration Module|2|1261.37|2522.74
801|2|Data Migration|1|1852.94|1852.94
801|3|Workshop|1|1635.48|1635.48
802|1|Data Migration|1|293.89|293.89
802|2|Consulting Day|5|1391.72|6958.60
802|3|Performance Tuning|1|722.64|722.64
803|1|Support Plan|1|468.62|468.62
803|2|Support Plan|3|414.89|1244.67
804|1|Consulting Day|1|819.25|819.25
804|2|Storage Expansion|2|1585.44|3170.88
804|3|Integration Module|1|2307.21|2307.21
804|4|Premium SLA|2|1708.32|3416.64
804|5|Onboarding Package|3|2206.56|6619.68
804|6|Software Licence|5|2246.64|11233.20
805|1|Backup Service|5|1978.96|9894.80
805|2|Integration Module|1|530.83|530.83
805|3|Server Hardware|1|1304.39|1304.39
806|1|Training Session|3|365.13|1095.39
806|2|Software Licence|10|1409.71|14097.10
807|1|Server Hardware|1|1178.73|1178.73
807|2|Cloud Hosting|3|1082.82|3248.46
807|3|Backup Service|1|629.45|629.45
807|4|Onboarding Package|2|164.47|328.94
807|5|Performance Tuning|3|146.10|438.30
808|1|Custom Report Pack|5|2364.68|11823.40
809|1|Performance Tuning|8|1655.26|13242.08
809|2|Training Session|3|2322.70|6968.10
810|1|Data Migration|10|699.67|6996.70
811|1|Onboarding Package|1|975.87|975.87
811|2|Backup Service|1|2072.99|2072.99
812|1|Premium SLA|1|1446.63|1446.63
813|1|Consulting Day|1|1355.06|1355.06
813|2|Server Hardware|1|2242.29|2242.29
813|3|Cloud Hosting|1|979.40|979.40
813|4|Backup Service|5|1445.51|7227.55
814|1|Implementation Hours|3|565.95|1697.85
814|2|Premium SLA|2|1990.38|3980.76
815|1|Cloud Hosting|1|1629.73|1629.73
816|1|Premium SLA|1|1999.86|1999.86
816|2|Backup Service|2|1436.29|2872.58
816|3|Training Session|1|1655.20|1655.20
817|1|Server Hardware|1|326.21|326.21
817|2|Premium SLA|1|2060.75|2060.75
817|3|Data Migration|2|1558.14|3116.28
818|1|Workshop|2|1644.67|3289.34
818|2|Premium SLA|3|2002.17|6006.51
819|1|Server Hardware|1|2354.25|2354.25
819|2|Storage Expansion|2|1428.20|2856.40
819|3|Training Session|8|706.23|5649.84
820|1|Audit Review|1|253.04|253.04
820|2|Managed Service|1|995.42|995.42
821|1|Integration Module|2|1616.79|3233.58
822|1|Backup Service|1|1362.36|1362.36
822|2|Audit Review|1|1457.88|1457.88
822|3|Server Hardware|2|255.53|511.06
822|4|Server Hardware|3|131.33|393.99
822|5|Software Licence|1|646.62|646.62
822|6|Integration Module|1|599.90|599.90
823|1|Annual Maintenance|2|814.55|1629.10
823|2|Onboarding Package|1|653.39|653.39
823|3|Workshop|2|487.03|974.06
823|4|Workshop|5|410.55|2052.75
823|5|Training Session|8|751.12|6008.96
823|6|Licence Renewal|1|1938.66|1938.66
824|1|Consulting Day|1|993.84|993.84
825|1|Cloud Hosting|2|593.64|1187.28
825|2|Workshop|8|2169.11|17352.88
825|3|Cloud Hosting|1|930.47|930.47
825|4|Integration Module|1|1883.54|1883.54
825|5|Licence Renewal|10|1477.34|14773.40
825|6|Consulting Day|10|350.54|3505.40
826|1|Performance Tuning|1|1490.12|1490.12
826|2|Licence Renewal|1|974.73|974.73
826|3|Data Migration|8|1686.05|13488.40
826|4|Managed Service|2|852.09|1704.18
827|1|Premium SLA|1|1145.66|1145.66
827|2|Onboarding Package|2|2226.28|4452.56
827|3|Integration Module|1|1537.91|1537.91
827|4|Server Hardware|3|2157.61|6472.83
828|1|Consulting Day|8|1987.18|15897.44
828|2|Software Licence|2|1552.51|3105.02
828|3|Custom Report Pack|1|1383.03|1383.03
829|1|Implementation Hours|2|1115.42|2230.84
830|1|Training Session|8|1684.86|13478.88
830|2|Onboarding Package|1|413.59|413.59
830|3|Audit Review|5|376.25|1881.25
830|4|Annual Maintenance|1|1906.13|1906.13
831|1|Premium SLA|3|388.28|1164.84
831|2|Workshop|2|492.63|985.26
831|3|Consulting Day|1|2241.74|2241.74
832|1|Server Hardware|10|774.03|7740.30
832|2|Audit Review|8|2097.75|16782.00
833|1|Support Plan|2|2366.54|4733.08
834|1|Server Hardware|5|1911.09|9555.45
834|2|Integration Module|3|1781.94|5345.82
835|1|Integration Module|1|1463.68|1463.68
835|2|Performance Tuning|2|1176.15|2352.30
835|3|Managed Service|2|445.71|891.42
835|4|Licence Renewal|1|2197.64|2197.64
836|1|Support Plan|1|632.92|632.92
836|2|Premium SLA|5|325.36|1626.80
837|1|Training Session|5|672.53|3362.65
837|2|Support Plan|3|350.59|1051.77
837|3|Onboarding Package|3|881.31|2643.93
837|4|Software Licence|1|683.23|683.23
837|5|Software Licence|5|1870.49|9352.45
837|6|Cloud Hosting|2|2188.97|4377.94
838|1|Cloud Hosting|5|931.16|4655.80
839|1|Licence Renewal|2|871.12|1742.24
840|1|Training Session|5|182.05|910.25
840|2|Licence Renewal|1|1352.82|1352.82
840|3|Onboarding Package|8|1318.31|10546.48
840|4|Software Licence|1|2036.77|2036.77
840|5|Training Session|10|1092.35|10923.50
841|1|Data Migration|1|1094.15|1094.15
841|2|Support Plan|8|1250.55|10004.40
841|3|Onboarding Package|1|1523.79|1523.79
841|4|Annual Maintenance|1|2077.43|2077.43
842|1|Custom Report Pack|1|962.34|962.34
842|2|Data Migration|3|349.42|1048.26
842|3|Managed Service|1|2281.14|2281.14
842|4|Managed Service|1|1338.01|1338.01
843|1|Cloud Hosting|10|567.40|5674.00
843|2|Training Session|1|1881.05|1881.05
843|3|Managed Service|2|1711.08|3422.16
843|4|Managed Service|1|1468.01|1468.01
844|1|Support Plan|1|1935.91|1935.91
844|2|Audit Review|3|193.50|580.50
844|3|Storage Expansion|1|857.56|857.56
845|1|Integration Module|1|1067.47|1067.47
845|2|Performance Tuning|8|1317.91|10543.28
846|1|Implementation Hours|1|584.92|584.92
846|2|Audit Review|2|2264.76|4529.52
846|3|Onboarding Package|1|962.38|962.38
847|1|Consulting Day|2|2161.44|4322.88
847|2|Training Session|2|1999.08|3998.16
847|3|Managed Service|1|1892.27|1892.27
847|4|Server Hardware|1|287.81|287.81
848|1|Support Plan|5|1621.53|8107.65
848|2|Implementation Hours|2|1537.01|3074.02
848|3|Consulting Day|1|2107.84|2107.84
849|1|Performance Tuning|8|1003.92|8031.36
849|2|Cloud Hosting|1|2035.81|2035.81
849|3|Licence Renewal|2|2289.81|4579.62
849|4|Custom Report Pack|10|850.06|8500.60
850|1|Implementation Hours|1|1685.13|1685.13
850|2|Premium SLA|5|169.52|847.60
850|3|Audit Review|1|1451.20|1451.20
851|1|Support Plan|1|2174.69|2174.69
852|1|Implementation Hours|5|1260.94|6304.70
852|2|Licence Renewal|1|1386.94|1386.94
853|1|Integration Module|1|1969.17|1969.17
853|2|Support Plan|3|147.71|443.13
854|1|Storage Expansion|1|1649.33|1649.33
854|2|Audit Review|2|983.88|1967.76
855|1|Backup Service|1|1797.24|1797.24
856|1|Data Migration|3|819.72|2459.16
856|2|Support Plan|1|772.53|772.53
856|3|Consulting Day|1|1367.65|1367.65
857|1|Server Hardware|2|1347.09|2694.18
858|1|Licence Renewal|5|1997.20|9986.00
858|2|Performance Tuning|5|1292.01|6460.05
858|3|Managed Service|1|193.13|193.13
858|4|Integration Module|5|2007.57|10037.85
859|1|Server Hardware|1|1966.85|1966.85
859|2|Storage Expansion|8|1283.49|10267.92
859|3|Implementation Hours|1|1538.00|1538.00
860|1|Custom Report Pack|1|1409.15|1409.15
860|2|Workshop|2|1664.34|3328.68
860|3|Server Hardware|1|1823.77|1823.77
861|1|Training Session|1|354.99|354.99
861|2|Managed Service|5|844.79|4223.95
861|3|Consulting Day|1|1938.02|1938.02
861|4|Support Plan|1|672.22|672.22
861|5|Annual Maintenance|2|1605.95|3211.90
862|1|Managed Service|1|405.92|405.92
862|2|Server Hardware|2|906.28|1812.56
862|3|Storage Expansion|1|2281.75|2281.75
862|4|Cloud Hosting|1|476.84|476.84
863|1|Custom Report Pack|3|430.74|1292.22
863|2|Licence Renewal|2|629.15|1258.30
863|3|Annual Maintenance|1|1663.60|1663.60
863|4|Software Licence|8|1396.36|11170.88
864|1|Performance Tuning|2|129.33|258.66
864|2|Annual Maintenance|8|905.78|7246.24
864|3|Performance Tuning|1|1190.52|1190.52
865|1|Workshop|5|689.87|3449.35
865|2|Audit Review|1|1400.10|1400.10
866|1|Data Migration|8|662.22|5297.76
867|1|Cloud Hosting|5|700.82|3504.10
867|2|Cloud Hosting|5|182.96|914.80
868|1|Consulting Day|8|651.52|5212.16
868|2|Support Plan|1|637.71|637.71
868|3|Data Migration|1|2044.61|2044.61
868|4|Training Session|1|595.54|595.54
868|5|Implementation Hours|2|244.94|489.88
868|6|Consulting Day|10|1152.28|11522.80
869|1|Cloud Hosting|2|158.83|317.66
870|1|Storage Expansion|10|978.25|9782.50
871|1|Consulting Day|1|206.76|206.76
871|2|Consulting Day|10|931.62|9316.20
871|3|Server Hardware|1|1752.17|1752.17
872|1|Performance Tuning|1|1737.52|1737.52
872|2|Consulting Day|2|1562.58|3125.16
872|3|Cloud Hosting|10|1944.04|19440.40
872|4|Workshop|5|2091.74|10458.70
873|1|Audit Review|2|170.13|340.26
874|1|Data Migration|10|1987.52|19875.20
874|2|Server Hardware|3|1847.42|5542.26
874|3|Premium SLA|8|301.19|2409.52
875|1|Data Migration|3|705.77|2117.31
875|2|Backup Service|1|729.74|729.74
876|1|Licence Renewal|1|558.15|558.15
876|2|Custom Report Pack|8|281.55|2252.40
876|3|Server Hardware|1|195.84|195.84
876|4|Server Hardware|8|669.22|5353.76
877|1|Training Session|8|1056.58|8452.64
877|2|Premium SLA|2|424.87|849.74
878|1|Training Session|2|479.53|959.06
879|1|Performance Tuning|2|1850.84|3701.68
880|1|Implementation Hours|1|1301.23|1301.23
880|2|Consulting Day|2|544.90|1089.80
881|1|Audit Review|5|705.97|3529.85
881|2|Storage Expansion|10|977.18|9771.80
881|3|Audit Review|1|1381.27|1381.27
882|1|Storage Expansion|3|1213.93|3641.79
883|1|Consulting Day|1|255.28|255.28
883|2|Data Migration|2|1453.55|2907.10
883|3|Annual Maintenance|1|1927.58|1927.58
884|1|Storage Expansion|10|854.63|8546.30
884|2|Support Plan|5|359.96|1799.80
885|1|Storage Expansion|8|1198.13|9585.04
885|2|Server Hardware|5|876.05|4380.25
886|1|Integration Module|1|926.37|926.37
887|1|Premium SLA|5|1775.13|8875.65
887|2|Cloud Hosting|3|714.56|2143.68
888|1|Training Session|8|904.48|7235.84
889|1|Workshop|1|456.18|456.18
889|2|Licence Renewal|1|1275.84|1275.84
890|1|Integration Module|10|563.42|5634.20
891|1|Backup Service|5|1375.28|6876.40
891|2|Backup Service|3|1883.67|5651.01
892|1|Consulting Day|1|2141.57|2141.57
892|2|Storage Expansion|3|1055.30|3165.90
892|3|Licence Renewal|8|1459.26|11674.08
892|4|Software Licence|8|1640.12|13120.96
892|5|Data Migration|2|513.02|1026.04
893|1|Licence Renewal|1|428.68|428.68
893|2|Data Migration|1|238.34|238.34
893|3|Workshop|2|1134.91|2269.82
894|1|Workshop|3|737.79|2213.37
895|1|Consulting Day|1|839.98|839.98
895|2|Support Plan|3|1855.09|5565.27
896|1|Managed Service|2|480.46|960.92
896|2|Audit Review|1|690.63|690.63
896|3|Consulting Day|2|2127.32|4254.64
897|1|Licence Renewal|3|449.91|1349.73
897|2|Backup Service|2|129.88|259.76
898|1|Software Licence|1|1975.59|1975.59
899|1|Consulting Day|1|425.03|425.03
900|1|Premium SLA|2|482.56|965.12
900|2|Data Migration|1|1508.53|1508.53
900|3|Custom Report Pack|2|1601.05|3202.10
901|1|Managed Service|10|592.92|5929.20
902|1|Annual Maintenance|5|989.15|4945.75
903|1|Premium SLA|3|200.63|601.89
903|2|Training Session|1|296.23|296.23
903|3|Backup Service|5|707.58|3537.90
904|1|Software Licence|1|2176.53|2176.53
905|1|Premium SLA|1|938.47|938.47
905|2|Licence Renewal|5|1892.37|9461.85
906|1|Workshop|10|660.12|6601.20
906|2|Managed Service|1|2100.83|2100.83
906|3|Workshop|2|2300.00|4600.00
907|1|Training Session|1|2045.20|2045.20
907|2|Integration Module|2|696.19|1392.38
907|3|Software Licence|1|2211.55|2211.55
907|4|Storage Expansion|8|1393.94|11151.52
908|1|Performance Tuning|2|1781.12|3562.24
908|2|Annual Maintenance|1|569.00|569.00
909|1|Backup Service|2|634.15|1268.30
909|2|Audit Review|1|1973.14|1973.14
910|1|Training Session|5|1175.75|5878.75
910|2|Data Migration|1|954.70|954.70
911|1|Training Session|1|388.37|388.37
911|2|Onboarding Package|3|181.87|545.61
912|1|Workshop|2|1672.68|3345.36
912|2|Support Plan|1|1213.35|1213.35
912|3|Onboarding Package|1|149.16|149.16
912|4|Integration Module|1|1996.48|1996.48
912|5|Onboarding Package|2|946.42|1892.84
912|6|Consulting Day|2|2370.80|4741.60
913|1|Training Session|1|539.86|539.86
913|2|Workshop|10|991.74|9917.40
913|3|Consulting Day|1|261.73|261.73
913|4|Implementation Hours|1|2391.43|2391.43
914|1|Consulting Day|5|2002.40|10012.00
915|1|Annual Maintenance|1|2366.79|2366.79
915|2|Training Session|1|1416.72|1416.72
915|3|Premium SLA|3|610.77|1832.31
915|4|Cloud Hosting|8|2156.69|17253.52
916|1|Annual Maintenance|8|1838.19|14705.52
917|1|Premium SLA|3|2332.58|6997.74
918|1|Backup Service|8|1063.86|8510.88
918|2|Training Session|1|1580.37|1580.37
918|3|Premium SLA|3|1798.68|5396.04
918|4|Performance Tuning|3|450.10|1350.30
918|5|Backup Service|1|1067.25|1067.25
919|1|Integration Module|5|1926.56|9632.80
919|2|Annual Maintenance|2|967.74|1935.48
920|1|Integration Module|1|616.87|616.87
920|2|Support Plan|1|234.94|234.94
920|3|Training Session|1|284.96|284.96
920|4|Custom Report Pack|1|2396.51|2396.51
921|1|Support Plan|3|2025.14|6075.42
921|2|Server Hardware|1|403.92|403.92
921|3|Cloud Hosting|2|296.37|592.74
921|4|Custom Report Pack|2|2210.65|4421.30
922|1|Licence Renewal|2|2180.17|4360.34
922|2|Implementation Hours|2|1142.70|2285.40
922|3|Annual Maintenance|5|166.47|832.35
922|4|Training Session|1|1303.72|1303.72
923|1|Implementation Hours|2|519.11|1038.22
924|1|Support Plan|1|779.44|779.44
925|1|Licence Renewal|2|1772.17|3544.34
925|2|Implementation Hours|5|2378.67|11893.35
925|3|Annual Maintenance|2|2240.17|4480.34
926|1|Performance Tuning|1|1289.80|1289.80
926|2|Custom Report Pack|3|2323.11|6969.33
926|3|Data Migration|1|853.62|853.62
926|4|Annual Maintenance|5|669.91|3349.55
926|5|Licence Renewal|2|1683.82|3367.64
927|1|Consulting Day|2|249.13|498.26
928|1|Cloud Hosting|1|1990.98|1990.98
929|1|Onboarding Package|8|1666.05|13328.40
929|2|Data Migration|1|136.09|136.09
929|3|Managed Service|5|1425.05|7125.25
929|4|Server Hardware|2|1235.72|2471.44
929|5|Performance Tuning|2|1556.62|3113.24
929|6|Performance Tuning|5|2313.27|11566.35
930|1|Server Hardware|2|1543.75|3087.50
930|2|Consulting Day|3|1664.52|4993.56
931|1|Data Migration|2|374.18|748.36
931|2|Custom Report Pack|1|2134.25|2134.25
932|1|Workshop|1|575.24|575.24
933|1|Consulting Day|1|344.78|344.78
933|2|Onboarding Package|10|1894.84|18948.40
933|3|Annual Maintenance|5|2297.53|11487.65
933|4|Consulting Day|2|949.54|1899.08
933|5|Cloud Hosting|1|1915.48|1915.48
934|1|Workshop|5|473.71|2368.55
934|2|Integration Module|3|1767.88|5303.64
934|3|Annual Maintenance|3|1705.19|5115.57
934|4|Onboarding Package|1|1361.28|1361.28
935|1|Data Migration|3|576.83|1730.49
936|1|Onboarding Package|10|307.00|3070.00
936|2|Managed Service|5|1340.56|6702.80
936|3|Integration Module|1|202.18|202.18
937|1|Implementation Hours|3|655.00|1965.00
937|2|Implementation Hours|2|1631.04|3262.08
937|3|Cloud Hosting|1|1481.19|1481.19
937|4|Training Session|2|704.40|1408.80
938|1|Integration Module|2|105.76|211.52
938|2|Onboarding Package|1|1984.49|1984.49
938|3|Storage Expansion|5|1185.03|5925.15
938|4|Integration Module|2|286.98|573.96
939|1|Integration Module|1|1206.15|1206.15
939|2|Consulting Day|2|1356.28|2712.56
939|3|Audit Review|5|1449.11|7245.55
